state,state_po,county_name,county_fips,votes_dem,votes_gop,total_votes_2024,margin_2024
MONTANA,MT,YELLOWSTONE,30111.0,28392.0,50460.0,81391,27.113562924647688
NORTH CAROLINA,NC,ALAMANCE,37001.0,40624.0,47937.0,89831,8.140842248221661
NORTH CAROLINA,NC,ALEXANDER,37003.0,4060.0,16404.0,20677,59.699182666731154
NORTH CAROLINA,NC,ALLEGHANY,37005.0,1533.0,4900.0,6496,51.831896551724135
NORTH CAROLINA,NC,ANSON,37007.0,5253.0,5525.0,10875,2.5011494252873563
NORTH CAROLINA,NC,ASHE,37009.0,4431.0,11629.0,16253,44.28720851535101
NORTH CAROLINA,NC,AVERY,37011.0,2220.0,7181.0,9489,52.28158920855728
NORTH CAROLINA,NC,BEAUFORT,37013.0,9049.0,17296.0,26572,31.036429324100556
NORTH CAROLINA,NC,BERTIE,37015.0,5279.0,3840.0,9186,-15.665142608317003
NORTH CAROLINA,NC,BLADEN,37017.0,6620.0,10035.0,16764,20.37103316630876
NORTH CAROLINA,NC,BRUNSWICK,37019.0,40557.0,67658.0,109378,24.777377534787618
NORTH CAROLINA,NC,BUNCOMBE,37021.0,98662.0,59016.0,160510,-24.700018690424272
NORTH CAROLINA,NC,BURKE,37023.0,13272.0,32130.0,45847,41.132462320326304
NORTH CAROLINA,NC,CABARRUS,37025.0,54494.0,63746.0,120202,7.697043310427447
NORTH CAROLINA,NC,CALDWELL,37027.0,10146.0,33009.0,43540,52.51033532384015
NORTH CAROLINA,NC,CAMDEN,37029.0,1522.0,4716.0,6304,50.66624365482234
NORTH CAROLINA,NC,CARTERET,37031.0,12813.0,32508.0,45817,42.98622781936835
NORTH CAROLINA,NC,CASWELL,37033.0,4493.0,7445.0,12040,24.51827242524917
NORTH CAROLINA,NC,CATAWBA,37035.0,26569.0,59577.0,87109,37.89275505401279
NORTH CAROLINA,NC,CHATHAM,37037.0,29014.0,22507.0,52301,-12.441444714250204
NORTH CAROLINA,NC,CHEROKEE,37039.0,3686.0,13883.0,17824,57.20938061041293
NORTH CAROLINA,NC,CHOWAN,37041.0,2895.0,4587.0,7552,22.404661016949152
NORTH CAROLINA,NC,CLAY,37043.0,1899.0,5761.0,7728,49.97412008281574
NORTH CAROLINA,NC,CLEVELAND,37045.0,16603.0,34654.0,51706,34.91084206861873
NORTH CAROLINA,NC,COLUMBUS,37047.0,8648.0,17592.0,26402,33.876221498371336
NORTH CAROLINA,NC,CRAVEN,37049.0,22011.0,33477.0,56173,20.411941680166628
NORTH CAROLINA,NC,CUMBERLAND,37051.0,78631.0,59840.0,140513,-13.373139851828656
NORTH CAROLINA,NC,CURRITUCK,37053.0,4604.0,13235.0,18053,47.80922838309422
NORTH CAROLINA,NC,DARE,37055.0,10074.0,14792.0,25196,18.725194475313543
NORTH CAROLINA,NC,DAVIDSON,37057.0,24150.0,67959.0,93452,46.87861147969011
NORTH CAROLINA,NC,DAVIE,37059.0,6988.0,19398.0,26850,46.21973929236499
NORTH CAROLINA,NC,DUPLIN,37061.0,8057.0,14677.0,22898,28.910821905843303
NORTH CAROLINA,NC,DURHAM,37063.0,144450.0,32853.0,180912,-61.68579198726453
NORTH CAROLINA,NC,EDGECOMBE,37065.0,14900.0,9355.0,24448,-22.680791884816752
NORTH CAROLINA,NC,FORSYTH,37067.0,114145.0,87292.0,204726,-13.116555786758887
NORTH CAROLINA,NC,FRANKLIN,37069.0,18167.0,23938.0,42667,13.525675580659527
NORTH CAROLINA,NC,GASTON,37071.0,44062.0,73828.0,119256,24.959750452807405
NORTH CAROLINA,NC,GATES,37073.0,2268.0,3538.0,5868,21.642808452624404
NORTH CAROLINA,NC,GRAHAM,37075.0,839.0,3883.0,4779,63.69533375183093
NORTH CAROLINA,NC,GRANVILLE,37077.0,14365.0,17383.0,32104,9.400697732369798
NORTH CAROLINA,NC,GREENE,37079.0,3437.0,4965.0,8450,18.08284023668639
NORTH CAROLINA,NC,GUILFORD,37081.0,171118.0,109077.0,285053,-21.76472445475052
NORTH CAROLINA,NC,HALIFAX,37083.0,14014.0,9778.0,23965,-17.675777175046946
NORTH CAROLINA,NC,HARNETT,37085.0,23472.0,39440.0,63757,25.04509308781781
NORTH CAROLINA,NC,HAYWOOD,37087.0,13913.0,23393.0,37851,25.04557343267021
NORTH CAROLINA,NC,HENDERSON,37089.0,29361.0,39497.0,69974,14.485380284105526
NORTH CAROLINA,NC,HERTFORD,37091.0,6191.0,3561.0,9843,-26.719496088590876
NORTH CAROLINA,NC,HOKE,37093.0,11896.0,10547.0,22767,-5.925242675802697
NORTH CAROLINA,NC,HYDE,37095.0,931.0,1465.0,2421,22.057001239157373
NORTH CAROLINA,NC,IREDELL,37097.0,36739.0,72801.0,110875,32.524915445321305
NORTH CAROLINA,NC,JACKSON,37099.0,9746.0,11796.0,21942,9.342812870294411
NORTH CAROLINA,NC,JOHNSTON,37101.0,48116.0,74878.0,124678,21.464893565825566
NORTH CAROLINA,NC,JONES,37103.0,2007.0,3409.0,5463,25.66355482335713
NORTH CAROLINA,NC,LEE,37105.0,12245.0,17489.0,30081,17.43293108606762
NORTH CAROLINA,NC,LENOIR,37107.0,12700.0,14564.0,27503,6.7774424608224555
NORTH CAROLINA,NC,LINCOLN,37109.0,14842.0,40183.0,55582,45.59209816127524
NORTH CAROLINA,NC,MACON,37113.0,6675.0,14981.0,21934,37.86814990425823
NORTH CAROLINA,NC,MADISON,37115.0,5090.0,8275.0,13621,23.383011526319653
NORTH CAROLINA,NC,MARTIN,37117.0,5360.0,6601.0,12040,10.307308970099669
NORTH CAROLINA,NC,MCDOWELL,37111.0,5911.0,17520.0,23655,49.07630522088353
NORTH CAROLINA,NC,MECKLENBURG,37119.0,376454.0,187770.0,577505,-32.67227123574688
NORTH CAROLINA,NC,MITCHELL,37121.0,1915.0,6843.0,8842,55.73399683329563
NORTH CAROLINA,NC,MONTGOMERY,37123.0,4055.0,9044.0,13206,37.77828259881872
NORTH CAROLINA,NC,MOORE,37125.0,21436.0,39617.0,61790,29.423854992717267
NORTH CAROLINA,NC,NASH,37127.0,25508.0,26431.0,52471,1.7590669131520267
NORTH CAROLINA,NC,NEW HANOVER,37129.0,68814.0,67949.0,138734,-0.6234953219830754
NORTH CAROLINA,NC,NORTHAMPTON,37131.0,5239.0,3905.0,9215,-14.476397178513292
NORTH CAROLINA,NC,ONSLOW,37133.0,25684.0,54960.0,81681,35.84187265092249
NORTH CAROLINA,NC,ORANGE,37135.0,65444.0,20806.0,87807,-50.83649367362511
NORTH CAROLINA,NC,PAMLICO,37137.0,2676.0,5229.0,7976,32.00852557673019
NORTH CAROLINA,NC,PASQUOTANK,37139.0,9549.0,10537.0,20343,4.856707466941946
NORTH CAROLINA,NC,PENDER,37141.0,12460.0,26042.0,38909,34.907090904418006
NORTH CAROLINA,NC,PERQUIMANS,37143.0,2269.0,5278.0,7666,39.25123923819462
NORTH CAROLINA,NC,PERSON,37145.0,8295.0,13509.0,22036,23.661281539299328
NORTH CAROLINA,NC,PITT,37147.0,45595.0,40403.0,87130,-5.958911970618616
NORTH CAROLINA,NC,POLK,37149.0,4827.0,8107.0,13068,25.099479644934192
NORTH CAROLINA,NC,RANDOLPH,37151.0,15951.0,59357.0,76008,57.10714661614566
NORTH CAROLINA,NC,RICHMOND,37153.0,7787.0,11931.0,19873,20.852412821415992
NORTH CAROLINA,NC,ROBESON,37155.0,16728.0,29647.0,46770,27.622407526192006
NORTH CAROLINA,NC,ROCKINGHAM,37157.0,15676.0,33447.0,49595,35.83224115334207
NORTH CAROLINA,NC,ROWAN,37159.0,23788.0,50807.0,75394,35.83706926280606
NORTH CAROLINA,NC,RUTHERFORD,37161.0,8914.0,25456.0,34670,47.71271993077589
NORTH CAROLINA,NC,SAMPSON,37163.0,9797.0,18178.0,28201,29.718804297719934
NORTH CAROLINA,NC,SCOTLAND,37165.0,6754.0,7767.0,14626,6.926022152331464
NORTH CAROLINA,NC,STANLY,37167.0,8881.0,27518.0,36714,50.76265184943074
NORTH CAROLINA,NC,STOKES,37169.0,5380.0,21548.0,27175,59.49586016559337
NORTH CAROLINA,NC,SURRY,37171.0,8613.0,28565.0,37508,53.1939852831396
NORTH CAROLINA,NC,SWAIN,37173.0,2643.0,4311.0,7052,23.6528644356211
NORTH CAROLINA,NC,TRANSYLVANIA,37175.0,8972.0,11492.0,20780,12.127045235803656
NORTH CAROLINA,NC,TYRRELL,37177.0,680.0,1057.0,1757,21.457029026750142
NORTH CAROLINA,NC,UNION,37179.0,51168.0,86271.0,139355,25.189623623120806
NORTH CAROLINA,NC,VANCE,37181.0,11292.0,8614.0,20092,-13.328688035038821
NORTH CAROLINA,NC,WAKE,37183.0,402984.0,236735.0,653580,-25.436671868784234
NORTH CAROLINA,NC,WARREN,37185.0,5872.0,3976.0,10013,-18.935384000798962
NORTH CAROLINA,NC,WASHINGTON,37187.0,3138.0,2768.0,5944,-6.224764468371467
NORTH CAROLINA,NC,WATAUGA,37189.0,17225.0,15254.0,33095,-5.955582414261973
NORTH CAROLINA,NC,WAYNE,37191.0,22618.0,31580.0,54762,16.36536284284723
NORTH CAROLINA,NC,WILKES,37193.0,7194.0,28812.0,36320,59.52092511013216
NORTH CAROLINA,NC,WILSON,37195.0,19909.0,19750.0,40045,-0.39705331502060176
NORTH CAROLINA,NC,YADKIN,37197.0,3739.0,16439.0,20397,62.26405843996666
NORTH CAROLINA,NC,YANCEY,37199.0,3635.0,7509.0,11283,34.334840024816096
NORTH DAKOTA,ND,ADAMS,38001.0,215.0,962.0,1201,62.19816819317236
NORTH DAKOTA,ND,BARNES,38003.0,1661.0,3531.0,5339,35.025285634013855
NORTH DAKOTA,ND,BENSON,38005.0,795.0,1163.0,2002,18.38161838161838
NORTH DAKOTA,ND,BILLINGS,38007.0,93.0,543.0,647,69.55177743431221
NORTH DAKOTA,ND,BOTTINEAU,38009.0,735.0,2628.0,3447,54.91731940818103
NORTH DAKOTA,ND,BOWMAN,38011.0,207.0,1384.0,1618,72.74412855377008
NORTH DAKOTA,ND,BURKE,38013.0,130.0,909.0,1056,73.76893939393939
NORTH DAKOTA,ND,BURLEIGH,38015.0,14215.0,36595.0,52263,42.82188163710464
NORTH DAKOTA,ND,CASS,38017.0,40304.0,47873.0,90851,8.331223651913573
NORTH DAKOTA,ND,CAVALIER,38019.0,491.0,1461.0,1987,48.817312531454455
NORTH DAKOTA,ND,DICKEY,38021.0,557.0,1829.0,2453,51.85487158581329
NORTH DAKOTA,ND,DIVIDE,38023.0,253.0,914.0,1201,55.037468776019985
NORTH DAKOTA,ND,DUNN,38025.0,332.0,1877.0,2242,68.91168599464763
NORTH DAKOTA,ND,EDDY,38027.0,316.0,862.0,1205,45.31120331950208
NORTH DAKOTA,ND,EMMONS,38029.0,205.0,1697.0,1930,77.30569948186529
NORTH DAKOTA,ND,FOSTER,38031.0,335.0,1326.0,1703,58.191426893716965
NORTH DAKOTA,ND,GOLDEN VALLEY,38033.0,122.0,847.0,991,73.15842583249244
NORTH DAKOTA,ND,GRAND FORKS,38035.0,12469.0,18123.0,31411,18.000063671962053
NORTH DAKOTA,ND,GRANT,38037.0,205.0,1076.0,1306,66.69218989280245
NORTH DAKOTA,ND,GRIGGS,38039.0,301.0,963.0,1289,51.35764158262219
NORTH DAKOTA,ND,HETTINGER,38041.0,192.0,1089.0,1306,68.68300153139357
NORTH DAKOTA,ND,KIDDER,38043.0,238.0,1137.0,1398,64.30615164520745
NORTH DAKOTA,ND,LAMOURE,38045.0,453.0,1614.0,2123,54.686764013188885
NORTH DAKOTA,ND,LOGAN,38047.0,117.0,898.0,1033,75.60503388189738
NORTH DAKOTA,ND,MCHENRY,38049.0,479.0,2223.0,2752,63.372093023255815
NORTH DAKOTA,ND,MCINTOSH,38051.0,229.0,1132.0,1390,64.96402877697842
NORTH DAKOTA,ND,MCKENZIE,38053.0,809.0,4627.0,5521,69.15413874298135
NORTH DAKOTA,ND,MCLEAN,38055.0,1093.0,4231.0,5421,57.88599889319313
NORTH DAKOTA,ND,MERCER,38057.0,672.0,3798.0,4555,68.6278814489572
NORTH DAKOTA,ND,MORTON,38059.0,3748.0,12839.0,17036,53.363465602254045
NORTH DAKOTA,ND,MOUNTRAIL,38061.0,1125.0,2877.0,4073,43.01497667566904
NORTH DAKOTA,ND,NELSON,38063.0,580.0,1141.0,1761,31.85689948892675
NORTH DAKOTA,ND,OLIVER,38065.0,156.0,909.0,1087,69.27322907083716
NORTH DAKOTA,ND,PEMBINA,38067.0,704.0,2350.0,3112,52.89203084832905
NORTH DAKOTA,ND,PIERCE,38069.0,439.0,1493.0,1970,53.502538071065985
NORTH DAKOTA,ND,RAMSEY,38071.0,1513.0,3609.0,5239,40.00763504485589
NORTH DAKOTA,ND,RANSOM,38073.0,920.0,1661.0,2649,27.97281993204983
NORTH DAKOTA,ND,RENVILLE,38075.0,179.0,993.0,1208,67.3841059602649
NORTH DAKOTA,ND,RICHLAND,38077.0,2473.0,5576.0,8261,37.56203849412904
NORTH DAKOTA,ND,ROLETTE,38079.0,2567.0,1427.0,4075,-27.975460122699385
NORTH DAKOTA,ND,SARGENT,38081.0,663.0,1325.0,2043,32.403328438570725
NORTH DAKOTA,ND,SHERIDAN,38083.0,101.0,644.0,757,71.73051519154558
NORTH DAKOTA,ND,SIOUX,38085.0,654.0,285.0,953,-38.719832109129065
NORTH DAKOTA,ND,SLOPE,38087.0,33.0,351.0,389,81.74807197943444
NORTH DAKOTA,ND,STARK,38089.0,2473.0,12323.0,15100,65.23178807947019
NORTH DAKOTA,ND,STEELE,38091.0,367.0,622.0,1015,25.12315270935961
NORTH DAKOTA,ND,STUTSMAN,38093.0,2692.0,7185.0,10134,44.33589895401619
NORTH DAKOTA,ND,TOWNER,38095.0,289.0,796.0,1114,45.511669658886895
NORTH DAKOTA,ND,TRAILL,38097.0,1359.0,2650.0,4115,31.373025516403402
NORTH DAKOTA,ND,WALSH,38099.0,1173.0,3186.0,4496,44.77313167259786
NORTH DAKOTA,ND,WARD,38101.0,7215.0,20635.0,28552,47.00196133370692
NORTH DAKOTA,ND,WELLS,38103.0,405.0,1815.0,2253,62.5832223701731
NORTH DAKOTA,ND,WILLIAMS,38105.0,2276.0,12501.0,15122,67.61671736542786
NEBRASKA,NE,ADAMS,31001.0,4100.0,10077.0,14364,41.610971874129774
NEBRASKA,NE,ANTELOPE,31003.0,396.0,3032.0,3447,76.47229474905714
NEBRASKA,NE,ARTHUR,31005.0,17.0,264.0,282,87.58865248226951
NEBRASKA,NE,BANNER,31007.0,34.0,348.0,386,81.34715025906736
NEBRASKA,NE,BLAINE,31009.0,37.0,250.0,291,73.19587628865979
NEBRASKA,NE,BOONE,31011.0,496.0,2499.0,3031,66.08380072583306
NEBRASKA,NE,BOX BUTTE,31013.0,1043.0,3827.0,4931,56.459136077874675
NEBRASKA,NE,BOYD,31015.0,132.0,938.0,1075,74.9767441860465
NEBRASKA,NE,BROWN,31017.0,201.0,1428.0,1642,74.72594397076736
NEBRASKA,NE,BUFFALO,31019.0,6386.0,17064.0,23759,44.942968980175934
NEBRASKA,NE,BURT,31021.0,983.0,2632.0,3656,45.10393873085339
NEBRASKA,NE,BUTLER,31023.0,906.0,3642.0,4587,59.64682799215173
NEBRASKA,NE,CASS,31025.0,4824.0,10685.0,15755,37.200888606791494
NEBRASKA,NE,CEDAR,31027.0,702.0,4141.0,4912,70.01221498371335
NEBRASKA,NE,CHASE,31029.0,204.0,1648.0,1866,77.38478027867095
NEBRASKA,NE,CHERRY,31031.0,349.0,2687.0,3069,76.18116650374715
NEBRASKA,NE,CHEYENNE,31033.0,787.0,3692.0,4530,64.1280353200883
NEBRASKA,NE,CLAY,31035.0,577.0,2677.0,3310,63.44410876132931
NEBRASKA,NE,COLFAX,31037.0,845.0,2636.0,3516,50.93856655290102
NEBRASKA,NE,CUMING,31039.0,867.0,3536.0,4445,60.04499437570304
NEBRASKA,NE,CUSTER,31041.0,786.0,5042.0,5886,72.30716955487597
NEBRASKA,NE,DAKOTA,31043.0,2109.0,3934.0,6120,29.820261437908496
NEBRASKA,NE,DAWES,31045.0,992.0,2812.0,3868,47.05274043433299
NEBRASKA,NE,DAWSON,31047.0,2101.0,6312.0,8491,49.59368743375339
NEBRASKA,NE,DEUEL,31049.0,151.0,843.0,1012,68.37944664031622
NEBRASKA,NE,DIXON,31051.0,573.0,2271.0,2895,58.652849740932645
NEBRASKA,NE,DODGE,31053.0,5434.0,10795.0,16443,32.60353950009122
NEBRASKA,NE,DOUGLAS,31055.0,148733.0,120919.0,273403,-10.173260717695124
NEBRASKA,NE,DUNDY,31057.0,96.0,829.0,929,78.90204520990312
NEBRASKA,NE,FILLMORE,31059.0,662.0,2315.0,3013,54.86226352472619
NEBRASKA,NE,FRANKLIN,31061.0,236.0,1351.0,1600,69.6875
NEBRASKA,NE,FRONTIER,31063.0,185.0,1213.0,1410,72.90780141843972
NEBRASKA,NE,FURNAS,31065.0,358.0,2043.0,2413,69.83008702859512
NEBRASKA,NE,GAGE,31067.0,3242.0,7523.0,10916,39.217662147306704
NEBRASKA,NE,GARDEN,31069.0,162.0,949.0,1117,70.45658012533572
NEBRASKA,NE,GARFIELD,31071.0,116.0,893.0,1015,76.55172413793103
NEBRASKA,NE,GOSPER,31073.0,203.0,907.0,1118,62.9695885509839
NEBRASKA,NE,GRANT,31075.0,15.0,351.0,366,91.80327868852459
NEBRASKA,NE,GREELEY,31077.0,192.0,1030.0,1235,67.85425101214575
NEBRASKA,NE,HALL,31079.0,6956.0,15566.0,22804,37.75653394141379
NEBRASKA,NE,HAMILTON,31081.0,1067.0,4416.0,5547,60.37497746529655
NEBRASKA,NE,HARLAN,31083.0,280.0,1506.0,1802,68.03551609322975
NEBRASKA,NE,HAYES,31085.0,19.0,472.0,494,91.7004048582996
NEBRASKA,NE,HITCHCOCK,31087.0,152.0,1269.0,1433,77.94836008374041
NEBRASKA,NE,HOLT,31089.0,681.0,4708.0,5442,73.99852995222345
NEBRASKA,NE,HOOKER,31091.0,55.0,369.0,427,73.53629976580797
NEBRASKA,NE,HOWARD,31093.0,642.0,2868.0,3550,62.70422535211267
NEBRASKA,NE,JEFFERSON,31095.0,968.0,2614.0,3631,45.331864500137705
NEBRASKA,NE,JOHNSON,31097.0,625.0,1496.0,2152,40.473977695167285
NEBRASKA,NE,KEARNEY,31099.0,736.0,2828.0,3604,58.046614872364046
NEBRASKA,NE,KEITH,31101.0,731.0,3416.0,4199,63.943796141938556
NEBRASKA,NE,KEYA PAHA,31103.0,44.0,500.0,544,83.82352941176471
NEBRASKA,NE,KIMBALL,31105.0,272.0,1424.0,1720,66.97674418604652
NEBRASKA,NE,KNOX,31107.0,786.0,3593.0,4436,63.27772768259693
NEBRASKA,NE,LANCASTER,31109.0,81012.0,74215.0,157633,-4.311914383409565
NEBRASKA,NE,LINCOLN,31111.0,3586.0,12674.0,16464,55.19922254616132
NEBRASKA,NE,LOGAN,31113.0,25.0,409.0,440,87.27272727272727
NEBRASKA,NE,LOUP,31115.0,73.0,354.0,428,65.65420560747664
NEBRASKA,NE,MADISON,31119.0,3360.0,12145.0,15690,55.9910771191842
NEBRASKA,NE,MCPHERSON,31117.0,12.0,267.0,283,90.10600706713781
NEBRASKA,NE,MERRICK,31121.0,730.0,3551.0,4342,64.97005988023952
NEBRASKA,NE,MORRILL,31123.0,366.0,2026.0,2426,68.42539159109646
NEBRASKA,NE,NANCE,31125.0,352.0,1462.0,1837,60.42460533478498
NEBRASKA,NE,NEMAHA,31127.0,915.0,2443.0,3418,44.70450555880632
NEBRASKA,NE,NUCKOLLS,31129.0,399.0,1836.0,2258,63.64038972542073
NEBRASKA,NE,OTOE,31131.0,2463.0,5651.0,8198,38.88753354476702
NEBRASKA,NE,PAWNEE,31133.0,284.0,1085.0,1379,58.08556925308195
NEBRASKA,NE,PERKINS,31135.0,187.0,1224.0,1426,72.72089761570828
NEBRASKA,NE,PHELPS,31137.0,758.0,4158.0,4965,68.47935548841893
NEBRASKA,NE,PIERCE,31139.0,446.0,3420.0,3897,76.31511419040288
NEBRASKA,NE,PLATTE,31141.0,3191.0,12326.0,15658,58.3407842636352
NEBRASKA,NE,POLK,31143.0,501.0,2296.0,2819,63.67506207875133
NEBRASKA,NE,RED WILLOW,31145.0,815.0,4457.0,5323,68.4200638737554
NEBRASKA,NE,RICHARDSON,31147.0,934.0,2962.0,3942,51.44596651445966
NEBRASKA,NE,ROCK,31149.0,85.0,745.0,834,79.13669064748201
NEBRASKA,NE,SALINE,31151.0,1855.0,3734.0,5655,33.227232537577365
NEBRASKA,NE,SARPY,31153.0,43825.0,55567.0,100735,11.656326003871543
NEBRASKA,NE,SAUNDERS,31155.0,3558.0,9854.0,13565,46.413564319941024
NEBRASKA,NE,SCOTTS BLUFF,31157.0,3856.0,11033.0,15040,47.71941489361702
NEBRASKA,NE,SEWARD,31159.0,2388.0,6667.0,9184,46.59189895470383
NEBRASKA,NE,SHERIDAN,31161.0,362.0,2102.0,2484,70.04830917874396
NEBRASKA,NE,SHERMAN,31163.0,328.0,1344.0,1687,60.22525192649674
NEBRASKA,NE,SIOUX,31165.0,77.0,597.0,678,76.69616519174042
NEBRASKA,NE,STANTON,31167.0,492.0,2536.0,3064,66.71018276762402
NEBRASKA,NE,THAYER,31169.0,544.0,2278.0,2852,60.79943899018233
NEBRASKA,NE,THOMAS,31171.0,44.0,348.0,393,77.35368956743002
NEBRASKA,NE,THURSTON,31173.0,978.0,1125.0,2123,6.924163918982572
NEBRASKA,NE,VALLEY,31175.0,403.0,1872.0,2299,63.89734667246629
NEBRASKA,NE,WASHINGTON,31177.0,3538.0,8855.0,12545,42.38341968911917
NEBRASKA,NE,WAYNE,31179.0,1006.0,3011.0,4073,49.2266142892217
NEBRASKA,NE,WEBSTER,31181.0,296.0,1449.0,1763,65.3998865570051
NEBRASKA,NE,WHEELER,31183.0,57.0,424.0,486,75.51440329218107
NEBRASKA,NE,YORK,31185.0,1648.0,5234.0,6984,51.3459335624284
NEW HAMPSHIRE,NH,BELKNAP,33001.0,17469.0,22765.0,40676,13.019962631527191
NEW HAMPSHIRE,NH,CARROLL,33003.0,16822.0,17426.0,34658,1.7427433781522303
NEW HAMPSHIRE,NH,CHESHIRE,33005.0,24579.0,20083.0,45389,-9.905483707506225
NEW HAMPSHIRE,NH,COOS,33007.0,7367.0,9734.0,17322,13.664703844821613
NEW HAMPSHIRE,NH,GRAFTON,33009.0,32993.0,21909.0,55895,-19.830038464978976
NEW HAMPSHIRE,NH,HILLSBOROUGH,33011.0,118776.0,112057.0,234440,-2.8659785019621227
NEW HAMPSHIRE,NH,MERRIMACK,33013.0,48181.0,43364.0,92978,-5.180795456989825
NEW HAMPSHIRE,NH,ROCKINGHAM,33015.0,97611.0,102539.0,202922,2.428519332551424
NEW HAMPSHIRE,NH,STRAFFORD,33017.0,42373.0,33162.0,76688,-12.011005633215104
NEW HAMPSHIRE,NH,SULLIVAN,33019.0,12317.0,12484.0,25221,0.6621466238452084
NEW JERSEY,NJ,ATLANTIC,34001.0,61879.0,65817.0,129759,3.0348569270724957
NEW JERSEY,NJ,BERGEN,34003.0,232660.0,217096.0,459077,-3.3902809332639188
NEW JERSEY,NJ,BURLINGTON,34005.0,132275.0,94116.0,229466,-16.629478877044964
NEW JERSEY,NJ,CAMDEN,34007.0,155522.0,87767.0,246954,-27.436283680361523
NEW JERSEY,NJ,CAPE MAY,34009.0,21648.0,32151.0,54568,19.24754434833602
NEW JERSEY,NJ,CUMBERLAND,34011.0,26577.0,28675.0,55885,3.754137961886016
NEW JERSEY,NJ,ESSEX,34013.0,224596.0,83908.0,313283,-44.907639418672574
NEW JERSEY,NJ,GLOUCESTER,34015.0,78708.0,83326.0,164635,2.8049928629999696
NEW JERSEY,NJ,HUDSON,34017.0,144765.0,79913.0,231181,-28.05247836111099
NEW JERSEY,NJ,HUNTERDON,34019.0,36995.0,42391.0,80925,6.667902378745752
NEW JERSEY,NJ,MERCER,34021.0,107558.0,52274.0,163270,-33.860476511300305
NEW JERSEY,NJ,MIDDLESEX,34023.0,191802.0,162459.0,365187,-8.035061489045338
NEW JERSEY,NJ,MONMOUTH,34025.0,156382.0,197409.0,360143,11.39186378743999
NEW JERSEY,NJ,MORRIS,34027.0,135672.0,143439.0,284666,2.7284607223904507
NEW JERSEY,NJ,OCEAN,34029.0,105789.0,227232.0,337135,36.02206831091402
NEW JERSEY,NJ,PASSAIC,34031.0,95156.0,100954.0,202767,2.8594396524089225
NEW JERSEY,NJ,SALEM,34033.0,12275.0,18229.0,31001,19.20583206993323
NEW JERSEY,NJ,SOMERSET,34035.0,98790.0,74101.0,177412,-13.916195071359322
NEW JERSEY,NJ,SUSSEX,34037.0,31019.0,52123.0,84629,24.937078306490683
NEW JERSEY,NJ,UNION,34039.0,147327.0,89063.0,240632,-24.212906014162705
NEW JERSEY,NJ,WARREN,34041.0,23318.0,35772.0,60150,20.704904405652535
NEW MEXICO,NM,BERNALILLO,35001.0,368234.0,237524.0,310844,-42.050031527068235
NEW MEXICO,NM,CATRON,35003.0,1142.0,3504.0,2354,100.33984706881903
NEW MEXICO,NM,CHAVES,35005.0,11882.0,31788.0,22200,89.66666666666666
NEW MEXICO,NM,CIBOLA,35006.0,8900.0,8622.0,8977,-3.096802940848836
NEW MEXICO,NM,COLFAX,35007.0,4872.0,6504.0,5813,28.075004300705313
NEW MEXICO,NM,CURRY,35009.0,8460.0,21428.0,15223,85.18688826118374
NEW MEXICO,NM,DE BACA,35011.0,412.0,1298.0,867,102.19146482122261
NEW MEXICO,NM,DONA ANA,35013.0,91874.0,75188.0,85407,-19.537040289437634
NEW MEXICO,NM,EDDY,35015.0,10064.0,36282.0,23472,111.69904567143831
NEW MEXICO,NM,GRANT,35017.0,14602.0,13160.0,14224,-10.137795275590552
NEW MEXICO,NM,GUADALUPE,35019.0,1918.0,1890.0,1928,-1.4522821576763485
NEW MEXICO,NM,HARDING,35021.0,256.0,594.0,425,79.52941176470588
NEW MEXICO,NM,HIDALGO,35023.0,1410.0,2280.0,1861,46.749059645351956
NEW MEXICO,NM,LEA,35025.0,7860.0,33994.0,21209,123.22127398745815
NEW MEXICO,NM,LINCOLN,35027.0,6066.0,13884.0,10165,76.91096901131334
NEW MEXICO,NM,LOS ALAMOS,35028.0,15452.0,8094.0,12187,-60.37581028965291
NEW MEXICO,NM,LUNA,35029.0,6352.0,9396.0,8056,37.78550148957299
NEW MEXICO,NM,MCKINLEY,35031.0,31422.0,18728.0,25867,-49.07410986971817
NEW MEXICO,NM,MORA,35033.0,2878.0,2020.0,2479,-34.610730133118196
NEW MEXICO,NM,OTERO,35035.0,17164.0,30234.0,24242,53.91469350713638
NEW MEXICO,NM,QUAY,35037.0,2110.0,5140.0,3700,81.89189189189189
NEW MEXICO,NM,RIO ARRIBA,35039.0,18746.0,12536.0,15989,-38.83920195134154
NEW MEXICO,NM,ROOSEVELT,35041.0,3640.0,9374.0,6639,86.3684289802681
NEW MEXICO,NM,SAN JUAN,35045.0,34928.0,68528.0,52926,63.48486566148963
NEW MEXICO,NM,SAN MIGUEL,35047.0,13970.0,7774.0,11108,-55.77961829312208
NEW MEXICO,NM,SANDOVAL,35043.0,82410.0,73210.0,79540,-11.566507417651497
NEW MEXICO,NM,SANTA FE,35049.0,122810.0,40914.0,83719,-97.8224775737885
NEW MEXICO,NM,SIERRA,35051.0,4664.0,6946.0,5953,38.333613304216364
NEW MEXICO,NM,SOCORRO,35053.0,6768.0,7302.0,7233,7.382828701783492
NEW MEXICO,NM,TAOS,35055.0,24076.0,8278.0,16636,-94.9627314258235
NEW MEXICO,NM,TORRANCE,35057.0,4288.0,9760.0,7179,76.22231508566652
